id,user_id,product_id,quantity,order_date
1,69,48,2,2025-05-31
2,61,92,5,2025-06-07
3,55,37,1,2025-06-17
4,12,90,1,2025-06-03
5,77,11,2,2025-06-10
6,43,11,2,2025-06-19
7,50,85,1,2025-06-20
8,39,61,2,2025-06-17
9,72,58,5,2025-05-30
10,17,73,2,2025-06-15
11,88,39,1,2025-06-09
12,69,57,3,2025-05-26
13,17,33,1,2025-06-18
14,4,2,4,2025-05-28
15,17,69,4,2025-06-09
16,43,14,2,2025-05-26
17,27,84,1,2025-06-07
18,96,91,3,2025-06-19
19,68,54,1,2025-05-27
20,11,16,4,2025-06-18
21,83,12,3,2025-06-21
22,85,39,4,2025-06-14
23,47,40,2,2025-06-13
24,66,4,5,2025-06-15
25,57,6,1,2025-05-30
26,74,83,5,2025-06-04
27,97,96,4,2025-06-14
28,15,12,3,2025-06-13
29,59,89,4,2025-06-19
30,50,78,3,2025-05-28
31,22,25,2,2025-06-06
32,12,65,4,2025-06-06
33,74,8,4,2025-06-16
34,62,3,1,2025-05-28
35,79,29,1,2025-06-21
36,42,53,3,2025-06-03
37,98,38,3,2025-06-08
38,36,90,3,2025-05-28
39,87,9,5,2025-06-16
40,57,98,3,2025-06-01
41,85,96,3,2025-06-01
42,93,13,1,2025-05-29
43,100,2,2,2025-05-27
44,35,85,3,2025-06-02
45,55,41,3,2025-06-15
46,12,9,5,2025-06-12
47,24,87,2,2025-06-02
48,6,60,3,2025-06-12
49,78,75,3,2025-06-19
50,11,40,3,2025-05-26
51,57,90,1,2025-05-28
52,10,8,4,2025-06-05
53,96,93,4,2025-06-02
54,98,56,2,2025-05-27
55,42,74,2,2025-05-27
56,45,13,4,2025-06-08
57,82,76,1,2025-06-23
58,67,19,5,2025-06-09
59,30,1,4,2025-05-26
60,34,9,5,2025-06-03
61,41,7,3,2025-06-02
62,55,94,2,2025-06-12
63,59,3,2,2025-06-22
64,71,32,3,2025-06-11
65,92,86,4,2025-06-06
66,45,81,1,2025-06-12
67,47,89,3,2025-06-14
68,67,4,4,2025-06-10
69,36,45,3,2025-05-25
70,15,83,5,2025-06-02
71,90,56,2,2025-05-28
72,75,65,3,2025-06-02
73,46,79,5,2025-06-23
74,22,13,5,2025-06-07
75,53,23,1,2025-06-07
76,3,27,2,2025-06-19
77,14,35,5,2025-05-29
78,77,99,5,2025-06-07
79,28,89,2,2025-05-31
80,79,100,1,2025-05-26
81,66,81,4,2025-06-18
82,45,26,2,2025-06-05
83,45,38,4,2025-06-07
84,31,1,4,2025-06-07
85,17,9,5,2025-06-06
86,44,75,2,2025-06-14
87,36,48,2,2025-06-15
88,27,4,5,2025-06-19
89,22,35,2,2025-06-07
90,81,100,5,2025-06-08
91,6,66,3,2025-06-08
92,70,8,3,2025-06-21
93,84,33,2,2025-06-22
94,20,80,2,2025-06-19
95,57,26,3,2025-05-29
96,90,22,2,2025-06-06
97,32,27,1,2025-06-21
98,85,85,5,2025-06-11
99,87,44,2,2025-06-13
100,44,11,1,2025-06-07
101,7,4,5,2025-05-28
102,35,63,5,2025-06-07
103,39,47,2,2025-06-22
104,32,56,2,2025-06-11
105,31,37,5,2025-06-15
106,50,36,1,2025-06-02
107,73,78,1,2025-05-27
108,47,62,4,2025-06-08
109,87,1,5,2025-06-14
110,85,48,1,2025-05-27
111,59,50,3,2025-06-02
112,66,53,4,2025-06-08
113,14,44,5,2025-06-19
114,80,32,1,2025-06-04
115,70,76,5,2025-06-01
116,3,47,1,2025-06-20
117,95,97,3,2025-06-01
118,74,64,2,2025-05-25
119,35,76,1,2025-05-29
120,57,35,1,2025-06-05
121,54,84,1,2025-06-18
122,72,77,5,2025-06-05
123,76,53,2,2025-06-02
124,68,86,1,2025-06-22
125,92,83,5,2025-06-11
126,82,70,3,2025-06-08
127,77,17,4,2025-06-03
128,78,29,5,2025-06-18
129,8,23,2,2025-06-16
130,76,9,5,2025-06-20
131,31,76,3,2025-06-10
132,17,81,5,2025-05-25
133,29,100,4,2025-05-27
134,82,67,5,2025-06-08
135,44,1,1,2025-05-28
136,80,77,1,2025-06-16
137,30,6,1,2025-06-09
138,84,41,3,2025-06-11
139,46,62,2,2025-05-31
140,96,81,2,2025-06-10
141,33,53,3,2025-06-20
142,46,83,1,2025-06-14
143,74,58,3,2025-06-19
144,66,87,4,2025-06-16
145,100,29,5,2025-06-20
146,38,74,1,2025-06-18
147,46,9,2,2025-06-11
148,20,94,5,2025-05-25
149,68,78,5,2025-06-21
150,76,92,3,2025-06-07
151,97,11,5,2025-06-17
152,30,59,1,2025-06-03
153,95,37,5,2025-06-20
154,92,48,3,2025-06-06
155,66,33,4,2025-06-22
156,12,41,2,2025-05-25
157,61,4,4,2025-06-05
158,82,56,2,2025-06-10
159,100,10,2,2025-05-30
160,55,73,5,2025-06-12
161,23,2,1,2025-06-07
162,29,4,4,2025-06-09
163,37,11,2,2025-05-30
164,29,26,5,2025-05-27
165,55,77,1,2025-06-21
166,34,10,3,2025-06-11
167,18,10,1,2025-06-07
168,24,37,4,2025-06-09
169,76,46,1,2025-05-29
170,95,74,3,2025-06-05
171,2,85,1,2025-05-29
172,97,13,4,2025-06-16
173,12,24,1,2025-06-14
174,88,86,1,2025-05-29
175,21,73,5,2025-06-08
176,32,62,1,2025-06-21
177,65,28,4,2025-06-10
178,76,16,3,2025-06-04
179,56,15,1,2025-05-27
180,81,67,2,2025-06-05
181,26,46,3,2025-06-19
182,22,57,4,2025-05-26
183,60,4,3,2025-06-08
184,20,35,3,2025-06-11
185,88,23,2,2025-06-05
186,74,13,5,2025-06-12
187,41,44,4,2025-06-03
188,32,24,4,2025-05-25
189,25,75,2,2025-06-07
190,37,84,2,2025-06-09
191,31,15,4,2025-06-08
192,85,67,5,2025-06-09
193,14,25,3,2025-06-04
194,97,77,4,2025-06-08
195,52,2,3,2025-06-08
196,87,22,4,2025-05-26
197,42,40,2,2025-06-20
198,62,27,1,2025-06-05
199,90,6,1,2025-06-08
200,33,66,2,2025-06-06
201,98,41,2,2025-06-01
202,59,44,4,2025-06-12
203,77,82,2,2025-06-09
204,73,22,2,2025-06-20
205,98,32,1,2025-06-04
206,77,73,2,2025-05-26
207,18,13,1,2025-06-18
208,96,47,2,2025-06-02
209,7,4,1,2025-06-02
210,6,89,1,2025-06-07
211,13,87,5,2025-05-31
212,94,39,2,2025-06-20
213,44,17,2,2025-05-27
214,60,36,1,2025-05-30
215,60,100,1,2025-06-19
216,25,82,3,2025-06-13
217,55,88,1,2025-06-11
218,29,33,2,2025-06-13
219,76,16,5,2025-05-28
220,18,57,3,2025-06-03
221,4,74,5,2025-05-29
222,20,91,5,2025-06-12
223,100,66,1,2025-06-14
224,24,97,2,2025-06-16
225,58,57,5,2025-05-25
226,11,21,1,2025-06-10
227,66,51,3,2025-06-07
228,43,99,2,2025-06-06
229,44,16,3,2025-06-10
230,6,55,1,2025-06-17
231,90,27,1,2025-06-15
232,83,80,5,2025-06-21
233,97,56,5,2025-05-28
234,57,26,4,2025-06-02
235,8,19,5,2025-06-11
236,28,49,2,2025-06-13
237,50,44,1,2025-06-02
238,94,56,5,2025-05-26
239,86,91,5,2025-06-15
240,99,59,5,2025-06-17
241,95,75,1,2025-05-26
242,34,72,5,2025-06-18
243,50,17,3,2025-06-08
244,13,64,4,2025-05-25
245,44,20,3,2025-06-15
246,93,2,3,2025-06-09
