id,name,price,category_id
1,Then,71.74,8
2,Color,28.22,4
3,Picture,46.35,4
4,Require,40.89,6
5,Service,448.33,3
6,Trouble,731.42,6
7,Chance,775.25,2
8,His,454.93,1
9,Scene,956.66,2
10,Within,196.74,6
11,Which,274.77,2
12,Would,591.56,5
13,Because,719.5,8
14,Lot,638.73,7
15,Total,804.26,2
16,Question,254.92,1
17,Spring,680.35,7
18,Himself,371.38,10
19,Station,176.81,9
20,Event,420.3,4
21,Focus,949.98,10
22,Crime,546.84,7
23,Interesting,461.42,9
24,Own,752.01,4
25,Save,761.51,3
26,Knowledge,13.03,3
27,Opportunity,548.32,10
28,Gun,82.06,8
29,Stay,284.76,3
30,Ready,230.74,6
31,Involve,73.35,7
32,Exactly,169.51,1
33,Body,602.56,7
34,Pay,405.14,2
35,Run,448.41,2
36,Teacher,823.79,7
37,Meeting,639.12,9
38,Design,289.98,1
39,Film,56.62,8
40,Number,429.74,6
41,Standard,211.18,9
42,Decision,364.27,3
43,Yes,766.42,8
44,Me,361.45,7
45,Listen,894.93,8
46,Generation,282.94,2
47,Month,420.37,7
48,Perform,566.94,4
49,Sound,287.17,3
50,Plan,610.49,5
51,Strategy,297.87,3
52,Place,224.1,8
53,Make,430.04,1
54,Data,866.35,4
55,Political,98.31,5
56,Audience,330.53,5
57,Long,886.74,6
58,School,914.2,2
59,All,903.97,8
60,Police,344.26,10
61,Maintain,166.05,6
62,Music,733.0,9
63,Less,334.99,8
64,Surface,155.25,9
65,City,223.6,9
66,Sign,437.33,4
67,Bring,206.1,5
68,Interest,162.55,7
69,Consider,513.34,10
70,Four,286.56,1
71,Summer,775.37,2
72,Newspaper,415.05,4
73,Race,130.75,4
74,Gun,798.22,7
75,American,900.01,9
76,Cause,64.64,1
77,Answer,674.55,4
78,Industry,110.66,6
79,Thing,767.76,6
80,Service,886.01,5
81,National,334.81,4
82,Century,402.96,2
83,Wide,301.05,3
84,Talk,505.25,6
85,Yes,780.77,8
86,Security,151.61,4
87,Fly,166.81,9
88,Ability,748.09,9
89,Off,783.19,6
90,Rich,945.86,10
91,Animal,863.97,6
92,Thus,439.66,8
93,Hundred,217.61,8
94,West,112.88,10
95,Minute,853.39,10
96,Wait,621.69,8
97,Play,826.02,8
98,Perform,180.21,9
99,Miss,773.98,1
100,Peace,415.02,3
101,Collection,896.46,6
102,Which,622.56,9
103,Sound,365.98,8
104,Near,134.23,5
105,Game,615.5,6
106,Rule,885.44,10
107,Company,320.83,7
108,Me,811.58,1
109,Instead,386.57,5
110,Child,243.33,10
111,Seek,193.43,6
112,However,462.55,2
113,Economy,216.55,4
114,Then,135.42,8
115,Box,91.62,8
116,Nearly,45.6,4
117,Pretty,762.57,8
118,Myself,715.16,1
119,Book,758.83,1
120,Room,103.82,6
121,Defense,900.09,8
122,Almost,217.57,6
123,Third,717.62,9
124,My,720.34,6
125,Plant,946.49,6
126,Other,748.7,8
127,Skill,925.18,4
128,Spend,188.22,2
129,Environment,376.38,1
130,Majority,713.63,4
131,Recently,917.52,1
132,Reveal,420.66,4
133,Coach,411.68,10
134,Customer,745.67,5
135,Affect,324.05,8
136,Nor,837.23,9
137,Practice,500.1,4
138,Into,178.63,3
139,The,51.19,7
140,Serious,615.9,5
141,Thing,897.32,5
142,Fall,124.76,6
143,Call,594.54,2
144,Kid,903.98,1
145,Support,864.74,6
146,Truth,182.99,1
147,Thought,766.81,7
148,Black,630.44,9
149,Air,34.38,6
150,Instead,824.75,8
151,Why,838.11,8
152,Week,111.47,3
153,Lose,561.15,5
154,Investment,846.45,7
155,Well,692.15,2
156,Your,866.68,10
157,Week,908.67,3
158,Return,169.48,8
159,Clearly,708.29,2
160,Laugh,988.48,1
161,Common,170.55,3
162,Describe,671.98,5
163,This,445.27,9
164,Edge,525.8,1
165,Agent,39.4,7
166,Ok,637.92,9
167,Fire,548.49,7
168,Adult,850.63,3
169,Court,864.64,8
170,Carry,998.57,9
171,Speech,817.08,5
172,Popular,512.02,5
173,Begin,277.46,4
174,Imagine,992.46,6
175,Them,480.58,4
176,Debate,341.23,6
177,Join,829.53,10
178,Early,349.38,9
179,Option,358.41,5
180,Middle,928.62,8
181,Few,422.67,5
182,Without,882.02,5
183,Push,47.65,2
184,South,322.54,10
185,Then,965.53,1
186,Head,865.11,2
187,Voice,264.25,10
188,Star,377.74,3
189,Mean,995.8,8
190,Event,291.88,7
191,Paper,518.1,8
192,Majority,369.16,6
193,Impact,483.86,10
194,Analysis,149.39,7
195,Pull,180.98,9
196,Off,372.34,9
197,Two,231.72,2
198,Wonder,31.56,1
199,Race,914.36,7
200,Test,178.86,4
201,Half,682.51,10
202,Care,250.14,6
203,Participant,780.83,6
204,All,800.64,4
205,Anything,632.86,8
206,Indeed,600.26,9
207,Unit,975.22,7
208,Image,167.6,8
209,All,386.46,5
210,Tv,198.99,5
211,Possible,769.98,7
212,Go,589.86,10
213,Whom,371.12,3
214,Thousand,269.56,6
215,Room,749.11,2
216,Scene,719.46,9
217,Throughout,34.61,7
218,Spring,753.42,3
219,Suggest,42.57,5
220,Lot,813.14,9
221,Share,818.22,6
222,Local,733.3,9
223,Seven,170.49,7
224,Pull,977.22,10
225,Here,480.44,9
226,Significant,291.95,3
227,Station,377.25,9
228,East,270.83,1
229,Able,309.94,4
230,Benefit,391.46,1
231,International,238.13,6
232,Couple,782.6,8
233,But,166.95,2
234,Sit,723.14,9
235,Expert,139.88,6
236,Wear,700.3,10
237,Can,752.46,3
238,Natural,936.43,9
239,Voice,213.45,6
240,Grow,63.56,4
241,Along,687.77,9
242,Receive,838.58,3
243,Human,491.81,6
244,Actually,752.53,7
245,Member,674.56,5
246,Write,742.45,1
247,Against,430.4,8
248,Way,827.32,3
249,Name,562.14,7
250,Soon,64.5,3
251,Financial,12.19,9
252,Million,201.44,7
253,Skin,383.71,4
254,Fact,293.54,4
255,Care,362.61,5
256,Artist,73.58,7
257,I,366.25,10
258,Around,65.32,2
259,Rather,264.11,8
260,Task,582.87,8
261,Why,39.82,10
262,Various,876.07,2
263,Suggest,81.97,2
264,I,94.08,5
265,Benefit,66.48,5
266,Along,630.95,10
267,Training,497.22,7
268,Some,594.75,10
269,Either,558.22,9
270,We,829.34,7
271,Floor,508.83,5
272,Including,754.85,7
273,Cultural,527.17,6
274,Develop,634.41,6
275,Tv,517.85,7
276,Thank,38.82,8
277,Board,421.07,3
278,Program,232.87,7
279,Beyond,251.3,10
280,Matter,546.44,3
281,Glass,102.08,7
282,Order,606.14,8
283,Indeed,708.28,3
284,Resource,695.36,5
285,Until,663.16,3
286,Control,681.46,2
287,Front,915.26,10
288,Nearly,926.32,10
289,Research,635.18,7
290,Where,983.16,2
291,Piece,103.13,8
292,Have,437.09,3
293,Join,142.13,5
294,Who,986.29,8
295,Country,282.61,10
296,Task,257.94,4
297,Beautiful,902.61,5
298,Second,300.42,10
299,Successful,931.57,2
300,For,125.72,4
301,Surface,167.1,7
302,Anything,250.22,5
303,Hot,682.74,5
304,Court,209.44,3
305,Candidate,850.91,10
306,Education,449.87,4
307,Case,36.45,2
308,Serious,242.97,9
309,High,570.09,10
310,Same,663.7,6
311,Wrong,317.78,4
312,Choice,274.52,7
313,Southern,745.26,4
314,From,448.29,7
315,Probably,655.5,3
316,Third,173.07,4
317,Argue,960.52,9
318,Democrat,357.16,9
319,Free,190.94,4
320,Government,173.36,5
321,Their,789.94,1
322,Difference,989.48,8
323,My,442.28,8
324,Score,473.99,10
325,Term,85.18,7
326,National,239.7,5
327,Boy,292.98,2
328,Manager,37.15,7
329,Wide,10.3,9
330,Student,536.6,4
331,Clearly,482.09,6
332,Especially,754.79,4
333,Wife,478.35,7
334,Various,821.27,7
335,Could,329.76,10
336,Case,511.13,2
337,Notice,547.05,1
338,Always,911.08,2
339,Article,376.69,2
340,Race,877.07,2
341,Physical,935.88,7
342,Need,872.15,8
343,Remember,102.18,7
344,Tax,482.76,2
345,Admit,252.92,7
346,Build,680.61,9
347,Positive,50.63,7
348,Standard,737.46,8
349,Mrs,758.02,7
350,Degree,977.55,10
351,Spring,699.36,8
352,Various,936.14,2
353,Above,260.65,7
354,Show,211.24,5
355,Use,85.33,1
356,Any,609.87,10
357,Weight,593.58,5
358,Great,529.19,4
359,Subject,661.86,3
360,Enter,168.6,3
361,Major,320.69,2
362,Instead,52.47,5
363,Left,983.43,8
364,Possible,415.44,9
365,Customer,828.25,6
366,Exist,956.22,8
367,Catch,500.39,2
368,Budget,89.14,1
369,Personal,675.39,9
370,Activity,224.99,5
371,Stop,656.87,5
372,Take,516.35,5
373,Woman,472.05,2
374,Hundred,750.29,10
375,Data,982.76,2
376,Catch,616.54,1
377,Fund,735.89,5
378,Tonight,811.91,1
379,Term,229.52,3
380,Wish,11.06,9
381,Purpose,300.02,6
382,Adult,763.41,5
383,Resource,272.78,4
384,Eye,587.25,2
385,Parent,507.68,7
386,Phone,855.23,7
387,Research,513.36,2
388,Provide,85.44,8
389,Manager,271.97,7
390,Point,316.33,2
391,Tough,816.23,3
392,Go,56.74,9
393,Factor,775.6,9
394,Hope,299.89,8
395,Trial,649.13,4
396,Cut,612.36,6
397,Because,672.62,2
398,Whole,739.03,6
399,Money,70.25,8
400,Information,988.58,8
401,Consumer,739.46,3
402,Step,268.18,4
403,Summer,166.22,9
404,Recent,717.21,10
405,Morning,331.11,7
406,Summer,944.91,7
407,True,571.04,9
408,Cover,600.33,9
409,Surface,536.24,8
410,Woman,928.18,7
411,Us,867.14,4
412,Finally,470.34,4
413,Skill,663.11,6
414,Dog,194.79,1
415,Stop,688.85,2
416,Wind,839.74,1
417,There,369.16,1
418,Company,668.06,4
419,Feeling,523.76,9
420,Appear,936.36,5
421,Control,743.6,3
422,Tough,89.62,10
423,Artist,878.11,2
424,Drop,174.95,8
425,Out,320.76,9
426,You,946.75,9
427,Course,932.84,8
428,Matter,224.17,1
429,Brother,156.17,10
430,As,656.23,10
431,Face,464.24,10
432,Goal,486.51,8
433,Item,11.51,6
434,Million,177.21,8
435,Join,546.66,5
436,Though,30.56,1
437,Reveal,557.41,3
438,Similar,579.91,9
439,Action,879.74,8
440,Dinner,54.91,1
441,Occur,992.33,1
442,Suddenly,750.05,1
443,See,800.78,2
444,Music,329.42,10
445,Bed,71.96,4
446,National,107.32,9
447,Class,236.1,5
448,Only,70.29,1
449,Often,261.45,8
450,Discover,866.36,10
451,Quality,53.09,9
452,Financial,217.1,10
453,Evidence,830.85,7
454,Current,475.0,5
455,Trade,760.1,7
456,Paper,780.61,7
457,As,709.9,10
458,Center,177.57,10
459,Vote,10.94,5
460,Society,215.32,8
461,Poor,298.72,3
462,Probably,967.51,9
463,Pretty,700.15,8
464,Join,439.7,8
465,Gas,925.21,9
466,Computer,909.85,10
467,Close,220.63,3
468,Of,699.99,5
469,Choose,588.69,10
470,Over,495.87,9
471,Democratic,799.02,6
472,Play,934.46,3
473,Her,222.7,3
474,Evidence,625.77,10
475,Assume,611.81,7
476,View,830.91,6
477,Sort,601.56,5
478,Industry,455.26,5
479,College,654.34,5
480,My,104.97,7
481,Sound,936.14,9
482,Him,342.47,3
483,Here,527.64,2
484,Expert,465.07,10
485,Common,748.34,6
486,Sort,652.49,8
487,Get,734.04,1
488,Thought,928.91,8
489,Memory,255.69,2
490,Area,982.45,6
491,Continue,72.29,8
492,Within,417.59,4
493,Suddenly,327.97,4
494,Better,536.88,6
495,Member,196.06,2
496,Worker,329.83,5
497,Since,287.29,7
498,Feel,559.71,6
499,Science,12.55,3
500,Very,107.72,5
501,Will,717.16,4
