id,user_id,product_id,quantity,order_date
1,17,73,1,2025-06-04
2,83,76,4,2025-06-14
3,12,18,2,2025-05-30
4,13,37,1,2025-06-04
5,35,90,3,2025-06-07
6,28,54,2,2025-05-28
7,88,91,5,2025-06-15
8,94,48,1,2025-06-02
9,51,75,3,2025-06-14
10,13,77,1,2025-06-04
11,36,70,1,2025-06-01
12,73,62,3,2025-05-25
13,78,18,3,2025-06-02
14,50,35,1,2025-06-22
15,51,95,2,2025-06-20
16,69,23,4,2025-06-23
17,6,9,5,2025-05-25
18,45,18,5,2025-06-11
19,66,43,3,2025-06-14
20,34,95,5,2025-06-08
21,50,16,1,2025-05-30
22,20,59,5,2025-06-07
23,11,92,3,2025-05-31
24,24,66,1,2025-06-20
25,98,20,5,2025-05-30
26,3,92,3,2025-06-18
27,76,66,2,2025-06-23
28,89,36,1,2025-06-20
29,29,66,2,2025-06-04
30,17,23,1,2025-05-25
31,63,37,2,2025-06-21
32,68,57,3,2025-06-20
33,88,68,2,2025-05-25
34,77,58,1,2025-06-06
35,52,94,2,2025-06-22
36,2,86,4,2025-06-17
37,49,41,2,2025-06-04
38,3,75,2,2025-06-01
39,30,4,5,2025-06-15
40,14,21,3,2025-05-28
41,52,57,4,2025-06-19
42,61,8,1,2025-06-03
43,56,44,1,2025-06-02
44,68,88,3,2025-06-22
45,53,80,5,2025-05-30
46,82,32,3,2025-05-27
47,38,79,2,2025-06-16
48,74,2,4,2025-06-12
49,81,61,5,2025-06-01
50,90,2,2,2025-05-26
51,33,50,2,2025-06-08
52,79,17,5,2025-05-31
53,26,31,5,2025-06-18
54,59,67,5,2025-06-10
55,35,100,4,2025-06-06
56,94,68,5,2025-06-20
57,29,63,5,2025-05-29
58,83,3,2,2025-06-15
59,85,98,1,2025-06-06
60,38,53,1,2025-06-03
61,83,16,5,2025-05-25
62,5,41,2,2025-06-15
63,78,56,3,2025-06-02
64,50,16,3,2025-05-31
65,91,80,5,2025-06-20
66,61,58,5,2025-06-13
67,25,96,1,2025-06-17
68,89,68,5,2025-06-03
69,52,90,4,2025-06-20
70,51,46,4,2025-06-19
71,40,16,4,2025-05-27
72,65,78,1,2025-06-07
73,35,52,4,2025-05-26
74,10,52,5,2025-06-21
75,41,88,4,2025-06-01
76,75,38,3,2025-06-11
77,13,4,4,2025-06-09
78,90,66,2,2025-06-04
79,77,88,4,2025-06-07
80,61,2,5,2025-06-19
81,46,53,2,2025-06-10
82,24,1,1,2025-06-12
83,80,2,3,2025-06-16
84,73,59,5,2025-05-29
85,1,57,2,2025-06-12
86,71,42,3,2025-06-07
87,73,25,3,2025-05-26
88,26,14,1,2025-06-12
89,31,86,2,2025-06-06
90,66,65,4,2025-06-03
91,97,56,1,2025-06-23
92,68,28,5,2025-05-28
93,52,66,4,2025-06-01
94,5,48,4,2025-05-30
95,41,26,4,2025-06-16
96,90,32,2,2025-06-17
97,26,31,2,2025-06-22
98,97,21,5,2025-05-25
99,14,30,2,2025-06-12
100,29,24,4,2025-05-27
101,37,77,1,2025-06-07
102,28,85,3,2025-06-15
103,93,40,2,2025-06-02
104,24,76,3,2025-06-03
105,25,87,1,2025-05-27
106,84,90,3,2025-06-02
107,8,73,2,2025-06-04
108,7,96,2,2025-06-23
109,94,100,2,2025-06-12
110,25,58,3,2025-06-05
111,67,5,2,2025-06-05
112,84,34,5,2025-05-27
113,11,15,5,2025-06-14
114,71,17,2,2025-06-19
115,100,96,4,2025-06-16
116,62,20,1,2025-06-09
117,56,70,3,2025-05-29
118,19,32,2,2025-06-15
119,25,39,2,2025-06-23
120,32,6,3,2025-06-20
121,100,2,5,2025-06-09
122,97,40,1,2025-06-03
123,54,20,5,2025-06-06
124,56,31,1,2025-06-21
125,91,23,1,2025-05-25
126,99,67,1,2025-05-30
127,40,72,2,2025-06-18
128,8,32,3,2025-06-18
129,75,37,4,2025-06-21
130,9,92,1,2025-06-16
131,26,75,4,2025-06-19
132,7,70,3,2025-06-10
133,64,42,4,2025-06-05
134,30,98,1,2025-06-21
135,97,41,1,2025-06-20
136,21,81,4,2025-06-16
137,63,55,2,2025-06-04
138,49,13,1,2025-06-16
139,72,66,3,2025-06-08
140,21,92,1,2025-06-14
141,92,68,3,2025-06-20
142,63,91,5,2025-06-05
143,15,63,3,2025-05-29
144,88,19,2,2025-06-05
145,63,24,1,2025-06-07
146,92,58,3,2025-06-19
147,63,40,1,2025-06-23
148,74,89,3,2025-06-01
149,15,64,2,2025-06-13
150,92,83,5,2025-06-11
151,51,23,3,2025-06-08
152,20,65,2,2025-06-23
153,91,70,1,2025-06-10
154,12,41,2,2025-06-18
155,15,11,1,2025-05-29
156,37,54,3,2025-06-15
157,58,51,2,2025-06-07
158,38,21,3,2025-06-13
159,11,31,1,2025-06-03
160,1,46,4,2025-06-19
161,81,87,5,2025-05-30
162,28,83,4,2025-05-25
163,62,9,4,2025-05-28
164,36,57,1,2025-05-31
165,73,91,5,2025-05-27
166,26,99,4,2025-06-06
167,15,3,3,2025-06-14
168,41,60,1,2025-06-11
169,38,13,4,2025-06-04
170,96,60,4,2025-06-10
171,27,58,2,2025-06-21
172,69,7,5,2025-06-14
173,71,78,5,2025-06-17
174,1,84,1,2025-06-04
175,93,59,2,2025-06-05
176,53,2,2,2025-06-23
177,88,57,3,2025-05-30
178,46,85,1,2025-05-31
179,88,93,4,2025-06-05
180,25,88,1,2025-06-22
181,44,39,5,2025-06-18
182,30,20,3,2025-05-30
183,31,91,4,2025-06-03
184,92,51,5,2025-05-31
185,30,71,4,2025-06-16
186,67,44,1,2025-05-27
187,86,95,1,2025-06-23
188,89,17,3,2025-06-04
189,26,9,5,2025-06-03
190,65,6,1,2025-06-19
191,71,60,3,2025-06-14
192,61,26,4,2025-06-01
193,76,69,3,2025-06-19
194,100,67,5,2025-05-30
195,51,93,2,2025-06-20
196,72,21,5,2025-06-04
197,62,13,2,2025-06-19
198,2,73,1,2025-06-20
199,46,15,5,2025-06-06
200,12,32,3,2025-06-13
201,5,81,1,2025-06-23
202,37,77,3,2025-06-09
203,22,33,1,2025-05-29
204,55,83,2,2025-06-19
205,100,47,3,2025-06-03
206,55,46,4,2025-06-02
207,73,89,2,2025-06-12
208,83,82,4,2025-06-04
209,24,5,3,2025-06-08
210,98,71,2,2025-06-01
211,40,94,5,2025-06-15
212,84,90,1,2025-06-15
213,42,80,3,2025-06-16
214,94,5,2,2025-06-17
215,20,32,4,2025-05-31
216,86,25,2,2025-06-10
217,2,89,4,2025-06-22
218,68,2,3,2025-06-02
219,3,55,4,2025-05-26
220,56,36,2,2025-05-25
221,31,14,4,2025-06-04
222,49,30,3,2025-06-02
223,44,59,3,2025-06-15
224,95,60,2,2025-06-02
225,5,73,4,2025-06-11
226,59,75,2,2025-06-20
227,41,89,2,2025-05-29
228,92,91,1,2025-05-25
229,75,18,4,2025-06-07
230,73,1,1,2025-06-13
231,22,34,1,2025-06-14
232,73,7,4,2025-06-18
233,74,91,1,2025-05-27
234,65,79,5,2025-05-28
235,17,28,5,2025-06-14
236,9,54,4,2025-05-28
237,75,43,1,2025-06-17
238,94,32,4,2025-06-19
239,79,47,1,2025-06-05
240,13,6,2,2025-06-04
241,19,33,5,2025-06-21
242,29,46,2,2025-06-21
243,25,86,1,2025-06-20
244,94,61,3,2025-06-01
245,25,60,1,2025-06-03
246,25,94,1,2025-06-07
247,74,86,4,2025-06-05
248,63,13,4,2025-06-06
249,10,67,5,2025-06-09
250,6,1,2,2025-06-14
251,43,92,2,2025-06-12
252,21,54,1,2025-05-25
253,95,95,1,2025-06-14
254,34,81,4,2025-06-02
255,69,34,3,2025-06-17
256,68,44,2,2025-05-26
257,16,6,4,2025-06-06
258,66,89,5,2025-06-13
259,49,61,3,2025-06-01
260,88,7,4,2025-06-02
261,9,39,1,2025-06-13
262,79,14,3,2025-06-18
263,50,16,1,2025-06-12
264,17,68,3,2025-06-14
265,50,24,2,2025-06-16
266,17,93,4,2025-06-17
267,1,59,5,2025-06-09
268,49,88,3,2025-06-19
269,81,7,1,2025-05-25
270,68,19,1,2025-06-19
271,4,44,1,2025-06-09
272,86,28,1,2025-05-31
273,11,76,3,2025-06-20
274,98,48,4,2025-05-27
275,51,56,5,2025-06-10
276,48,4,2,2025-06-05
277,13,67,3,2025-06-06
278,98,35,1,2025-06-17
279,39,51,3,2025-06-20
280,21,70,1,2025-06-10
281,24,47,4,2025-06-10
282,92,20,3,2025-06-02
283,63,61,1,2025-06-19
284,17,95,3,2025-06-20
285,10,68,1,2025-06-20
286,6,26,1,2025-05-28
287,10,17,5,2025-06-06
288,73,34,5,2025-06-18
289,33,11,1,2025-06-13
290,58,94,5,2025-06-17
291,73,12,3,2025-06-05
292,58,28,2,2025-06-17
293,84,64,5,2025-06-07
294,66,27,2,2025-06-18
295,93,84,4,2025-06-11
296,18,72,1,2025-06-12
297,72,63,3,2025-06-09
298,15,52,2,2025-06-10
299,29,57,2,2025-05-31
300,47,39,4,2025-06-18
301,30,82,3,2025-06-11
302,33,2,3,2025-06-21
303,77,86,3,2025-06-10
304,93,36,3,2025-05-26
305,59,42,2,2025-05-29
306,41,58,1,2025-06-08
307,89,34,1,2025-06-09
308,100,29,4,2025-06-21
309,31,40,3,2025-06-09
310,43,44,1,2025-05-27
311,86,17,5,2025-06-10
312,85,65,1,2025-06-15
313,14,100,3,2025-06-12
314,13,84,2,2025-06-07
315,58,59,2,2025-06-18
316,24,46,4,2025-06-18
317,48,9,5,2025-06-16
318,90,59,2,2025-06-19
319,50,49,1,2025-06-15
320,12,94,5,2025-06-13
321,3,18,5,2025-05-28
322,29,7,2,2025-06-08
323,72,81,5,2025-06-21
324,65,43,2,2025-06-20
325,55,60,1,2025-06-05
326,83,23,5,2025-06-18
327,47,23,3,2025-06-04
328,26,37,3,2025-06-20
329,46,96,1,2025-05-30
330,47,91,4,2025-05-25
331,20,98,4,2025-05-26
332,23,94,1,2025-05-28
333,87,91,5,2025-06-03
334,100,84,5,2025-06-06
335,53,40,3,2025-06-07
336,61,98,5,2025-06-08
337,92,56,3,2025-06-18
338,23,87,3,2025-05-27
339,34,71,3,2025-06-09
340,89,63,2,2025-05-25
341,33,50,1,2025-06-14
342,43,15,1,2025-05-28
343,77,16,3,2025-06-22
344,71,2,5,2025-06-22
345,45,16,2,2025-06-04
346,83,1,1,2025-06-06
347,88,40,2,2025-06-16
348,17,60,2,2025-06-07
349,77,14,3,2025-06-12
350,1,29,5,2025-06-05
351,84,26,1,2025-05-31
352,57,95,3,2025-06-17
353,71,69,5,2025-05-31
354,41,84,3,2025-06-19
355,53,32,1,2025-06-07
356,79,63,1,2025-06-07
357,4,68,5,2025-05-29
358,61,92,3,2025-05-31
359,12,71,1,2025-05-29
360,90,31,1,2025-06-12
361,47,93,1,2025-05-26
362,25,97,1,2025-06-18
363,70,93,3,2025-05-26
364,11,57,4,2025-06-14
365,98,7,1,2025-05-31
366,46,10,3,2025-06-02
367,99,10,5,2025-06-08
368,4,5,3,2025-06-09
369,94,49,3,2025-05-26
370,5,42,1,2025-06-11
371,60,12,1,2025-06-22
372,4,75,3,2025-05-30
373,61,78,1,2025-05-30
374,75,7,5,2025-06-15
375,63,52,1,2025-06-23
376,39,8,3,2025-06-17
377,9,85,1,2025-06-19
378,69,95,1,2025-06-06
379,55,40,4,2025-06-05
380,61,68,5,2025-06-22
381,20,88,1,2025-06-21
382,16,83,4,2025-06-11
383,100,39,1,2025-05-30
384,96,90,5,2025-05-28
385,22,70,2,2025-06-22
386,4,59,1,2025-06-04
387,39,50,1,2025-06-22
388,50,94,2,2025-05-25
389,68,33,4,2025-05-27
390,89,66,3,2025-06-19
391,93,34,3,2025-06-21
392,27,26,5,2025-05-27
393,42,4,1,2025-06-08
394,20,93,4,2025-06-23
395,15,43,4,2025-06-01
396,59,66,5,2025-06-20
397,82,20,3,2025-06-07
398,14,4,5,2025-06-21
399,42,83,1,2025-06-19
400,44,27,5,2025-06-11
401,98,37,2,2025-06-07
402,31,70,3,2025-06-12
403,44,97,3,2025-06-03
404,33,26,2,2025-05-28
405,12,49,3,2025-05-30
406,95,39,5,2025-06-13
407,88,15,1,2025-06-13
408,41,26,1,2025-06-13
409,56,68,3,2025-06-01
410,19,72,5,2025-06-11
411,24,14,4,2025-06-06
412,61,15,2,2025-05-25
413,53,32,1,2025-06-21
414,92,2,1,2025-05-28
415,34,80,3,2025-05-27
416,1,48,4,2025-06-12
417,33,9,1,2025-06-16
418,76,21,2,2025-05-26
419,34,48,2,2025-06-20
420,59,85,5,2025-05-25
421,59,37,1,2025-06-03
422,28,81,2,2025-06-09
423,13,98,1,2025-05-29
424,31,78,5,2025-05-27
425,65,95,1,2025-06-08
426,23,34,1,2025-06-23
427,26,71,5,2025-06-17
428,41,15,2,2025-06-19
429,99,83,5,2025-06-13
430,53,17,1,2025-05-31
431,37,32,5,2025-06-21
432,89,42,4,2025-06-12
433,75,62,4,2025-05-28
434,58,48,4,2025-06-07
435,58,23,4,2025-06-05
436,17,62,1,2025-06-07
437,100,59,4,2025-06-12
438,27,37,5,2025-06-15
439,59,53,2,2025-05-30
440,67,18,2,2025-06-17
441,91,45,2,2025-06-02
442,45,77,3,2025-06-02
443,19,96,4,2025-05-27
444,38,20,3,2025-05-25
445,5,3,1,2025-06-09
446,80,31,1,2025-06-18
447,74,21,2,2025-06-06
448,50,30,5,2025-06-03
449,67,15,2,2025-06-22
450,92,5,5,2025-05-30
451,35,32,4,2025-06-10
452,3,80,3,2025-05-26
453,84,35,3,2025-05-29
454,93,1,4,2025-06-18
455,84,15,3,2025-06-03
456,41,55,5,2025-06-19
457,14,2,2,2025-06-03
458,86,16,1,2025-05-31
