id,name,price,category_id
1,Open,115.76,6
2,Join,523.85,9
3,Billion,236.23,2
4,Music,160.22,1
5,Strategy,79.37,3
6,Meet,481.82,6
7,Top,587.18,1
8,Sport,295.98,7
9,Turn,877.56,9
10,Add,590.6,5
11,Success,701.99,9
12,Light,728.96,3
13,One,578.98,7
14,Allow,737.89,3
15,Form,550.84,3
16,Thousand,973.81,5
17,Memory,463.02,3
18,Fish,313.91,7
19,Tend,732.72,7
20,Town,810.56,1
21,Season,948.28,4
22,South,523.84,4
23,Two,637.19,4
24,Pick,264.41,3
25,Term,828.51,7
26,Air,835.57,6
27,Inside,333.59,9
28,Mother,621.21,5
29,Deal,907.37,6
30,Win,567.79,7
31,Machine,18.99,6
32,Never,908.46,2
33,Tv,340.96,9
34,Car,423.03,7
35,Water,413.73,6
36,Because,649.37,3
37,Around,951.4,7
38,Kitchen,988.43,1
39,Full,19.67,1
40,Year,66.04,1
41,Push,696.0,7
42,I,418.69,8
43,Century,897.92,2
44,Century,243.79,5
45,Concern,243.21,7
46,Per,45.09,7
47,Strong,448.36,2
48,Power,476.77,10
49,Movement,223.11,5
50,Suffer,358.41,8
51,Else,416.06,9
52,Green,224.03,2
53,Painting,318.41,5
54,Most,122.97,4
55,Growth,783.1,7
56,Science,980.13,3
57,Large,249.14,3
58,Necessary,29.4,1
59,Why,45.89,1
60,Quality,610.82,9
61,Information,825.45,1
62,Fly,373.18,6
63,Successful,140.37,9
64,Write,272.4,7
65,How,503.67,5
66,Western,541.08,6
67,Person,122.82,1
68,Quickly,198.2,2
69,System,163.75,4
70,Call,961.27,9
71,Star,300.81,5
72,Population,692.77,9
73,Against,552.64,6
74,Policy,887.66,3
75,Student,604.2,5
76,Build,673.12,10
77,Chair,829.75,4
78,News,576.12,4
79,Most,201.55,4
80,Toward,824.8,4
81,Today,568.09,10
82,Above,179.22,6
83,Night,515.03,6
84,Small,137.49,10
85,Dream,811.65,3
86,Represent,106.73,1
87,Senior,450.75,4
88,Event,676.46,7
89,Computer,479.46,5
90,Anything,863.43,7
91,New,862.97,8
92,Year,594.29,6
93,Begin,311.27,2
94,Amount,966.37,3
95,Point,790.57,5
96,Whole,576.61,4
97,Break,748.74,9
98,Ask,28.68,7
99,Culture,843.22,7
100,Task,343.49,4
101,Cultural,208.06,10
102,Painting,893.82,3
103,Begin,293.82,7
104,Everything,666.55,8
105,Learn,725.28,7
106,Section,854.0,8
107,Both,267.14,6
108,Can,784.9,3
109,Consumer,309.37,3
110,Me,836.28,4
111,Fact,632.29,8
112,About,350.77,7
113,Positive,673.69,9
114,Fall,675.91,4
115,Condition,14.28,6
116,Time,571.54,4
117,Eye,581.22,9
118,Suffer,342.49,2
119,Cold,149.85,8
120,Many,392.17,2
121,Others,194.65,8
122,Behavior,308.84,3
123,Age,535.13,10
124,Chair,156.66,8
125,We,55.04,4
126,Two,518.7,4
127,Trip,246.93,9
128,Drug,282.11,9
129,Them,619.54,6
130,Right,631.33,7
131,Talk,179.14,6
132,Score,55.25,3
133,Pattern,621.77,5
134,Between,136.45,4
135,After,326.46,7
136,Government,576.35,5
137,Listen,465.19,2
138,Another,815.72,4
139,Official,372.51,1
140,Machine,168.63,8
141,My,954.18,4
142,Describe,933.07,1
143,Exactly,859.05,4
144,Box,933.55,5
145,Course,830.66,7
146,Fish,329.97,5
147,Decide,877.45,7
148,Program,656.33,2
149,Call,989.5,1
150,Cut,153.19,7
151,Take,995.76,8
152,They,378.66,9
153,East,387.96,8
154,Everyone,152.43,2
155,Then,304.65,10
156,Never,342.14,2
157,Court,585.34,3
158,Home,784.44,2
159,Difficult,364.08,8
160,Poor,254.35,5
161,On,754.86,2
162,Responsibility,229.69,2
163,Look,490.16,5
164,Because,302.52,8
165,Sort,117.01,2
166,Film,551.69,9
167,Person,634.46,2
168,Realize,172.46,4
169,Property,254.57,4
170,Wait,774.81,6
171,Today,29.6,9
172,I,505.09,7
173,Blue,59.03,4
174,Want,114.11,7
175,Have,550.75,4
176,Myself,959.97,9
177,Research,163.02,7
178,Card,832.69,10
179,A,922.31,8
180,Relate,931.43,7
181,Why,93.32,10
182,Source,871.09,6
183,Compare,957.55,8
184,Sea,436.67,9
185,Surface,693.23,3
186,Point,875.24,6
187,General,254.67,4
188,Take,175.28,4
189,Much,370.93,5
190,Wide,187.2,10
191,Her,487.22,2
192,Soldier,842.67,7
193,Member,374.75,9
194,Sometimes,652.4,3
195,Mind,178.88,7
196,Star,589.86,3
197,Edge,478.46,6
198,Stock,807.03,3
199,Last,570.37,4
200,Wonder,264.3,10
201,According,629.29,10
202,Fund,440.89,1
203,Safe,450.6,8
204,Certainly,905.83,5
205,Condition,477.47,3
206,Rest,445.35,9
207,New,101.08,5
208,Address,79.98,4
209,Between,899.83,2
210,National,494.0,6
211,Religious,803.27,1
212,Area,485.5,5
213,Entire,220.33,2
214,Power,377.57,7
215,Economic,976.63,4
216,Medical,335.66,5
217,Improve,373.63,2
218,Require,799.86,6
219,Sister,409.88,10
220,Including,444.33,10
221,Project,320.31,7
222,Couple,515.85,10
223,Add,727.87,4
224,Including,353.51,10
225,East,430.25,10
226,Head,191.82,9
227,Around,764.6,1
228,Prove,332.88,3
229,Rich,33.08,1
230,Society,691.86,6
231,Fast,735.56,4
232,Heavy,348.94,2
233,Near,407.87,4
234,State,157.61,8
235,Theory,574.03,6
236,Guess,489.62,1
237,Bill,560.01,1
238,Maintain,782.57,4
239,Single,746.18,3
240,White,297.79,7
241,Cultural,260.43,5
242,Heavy,110.54,6
243,Later,490.73,6
244,Through,984.21,2
245,Treatment,154.11,7
246,Another,668.41,9
247,Forward,486.23,2
248,Space,282.31,7
249,Oil,943.53,9
250,Option,209.09,3
251,Deep,310.05,9
252,Process,270.92,2
253,New,773.0,1
254,Ok,301.42,5
