id,name,price,category_id
1,Them,745.45,3
2,Step,963.85,7
3,Every,241.96,9
4,Guy,654.04,1
5,View,305.86,6
6,Resource,681.85,2
7,Nation,627.75,1
8,Wonder,433.58,6
9,Ok,363.14,1
10,Get,112.03,9
11,Increase,854.27,5
12,Those,35.5,4
13,Reveal,968.35,4
14,Experience,502.02,10
15,Agent,574.89,3
16,Fund,538.68,9
17,Majority,360.1,9
18,High,948.96,6
19,However,464.35,6
20,Experience,117.95,5
21,Serious,833.67,5
22,So,975.4,2
23,Identify,813.0,7
24,Consumer,499.08,2
25,Discussion,210.77,10
26,Heart,715.21,1
27,Whom,485.28,9
28,Floor,119.69,10
29,Agreement,562.88,1
30,Who,792.22,5
31,Single,680.02,3
32,Music,71.8,1
33,In,646.8,2
34,Home,909.36,7
35,Tree,791.17,8
36,Sound,74.68,1
37,Measure,947.22,2
38,Growth,753.9,10
39,To,360.47,8
40,Contain,601.75,5
41,Later,674.9,2
42,Action,726.61,8
43,Amount,959.84,6
44,Within,28.5,5
45,Run,512.38,3
46,Look,56.13,5
47,Try,54.31,3
48,Attorney,793.43,8
49,Inside,342.37,2
50,Station,536.36,4
51,Could,795.52,2
52,Personal,438.69,4
53,Structure,674.69,6
54,Over,12.51,9
55,Enter,39.15,5
56,Serious,415.47,9
57,Cold,766.08,10
58,Turn,748.4,10
59,Up,171.25,6
60,Be,781.6,7
61,Require,797.45,6
62,Near,352.23,10
63,Center,959.2,5
64,Bill,217.44,10
65,Close,920.01,7
66,Say,403.29,8
67,Through,867.5,8
68,Right,393.93,1
69,Perhaps,29.08,10
70,Recently,751.09,2
71,Out,14.14,6
72,Detail,23.5,8
73,You,562.61,3
74,Sport,86.42,10
75,Support,653.13,4
76,Magazine,26.59,5
77,Several,808.13,10
78,Rich,817.41,3
79,Want,957.91,9
80,Difficult,989.89,9
81,Enter,274.03,6
82,Community,785.63,7
83,Customer,967.93,4
84,Rate,802.75,5
85,Under,568.47,10
86,Reflect,615.44,1
87,Fill,685.18,8
88,Especially,743.95,3
89,Character,734.07,9
90,Total,573.86,4
91,You,242.91,2
92,Ball,894.9,10
93,Trip,688.79,10
94,Church,930.94,6
95,Their,821.91,8
96,Figure,850.51,5
97,Loss,712.11,10
98,Take,785.36,4
99,Different,893.61,1
100,Alone,588.57,9
101,Hold,229.8,3
102,Market,85.94,8
103,Adult,255.73,3
104,Team,668.33,10
105,Yard,498.03,6
106,Score,565.03,10
107,Result,119.68,6
108,System,940.13,4
109,See,171.77,2
110,Miss,347.8,10
111,Officer,828.97,8
112,Think,201.42,5
113,Little,241.62,7
114,Story,874.13,6
115,Serious,249.03,5
116,Security,78.84,2
117,Area,224.19,9
118,Theory,975.64,8
119,Product,166.49,3
120,Several,353.37,5
121,Choose,987.74,2
122,Possible,921.35,3
123,Organization,143.02,6
124,May,744.78,3
125,Goal,443.47,4
126,Require,972.12,2
127,Third,810.82,10
128,Up,504.09,3
129,Yeah,587.85,2
130,Voice,892.73,4
131,Line,809.76,1
132,Range,75.02,9
133,Dinner,371.65,10
134,Coach,274.53,2
135,Nor,120.28,9
136,Ball,568.4,4
137,Difference,333.93,3
138,Particular,414.56,4
139,Within,117.67,7
140,Financial,200.68,7
141,Fight,504.45,3
142,Truth,149.79,10
143,Suddenly,486.98,6
144,Know,942.21,5
145,Himself,914.03,8
146,Choice,284.07,1
147,Wear,143.51,9
148,Democratic,797.82,10
149,Miss,136.84,2
150,Join,949.67,5
151,Visit,479.74,5
152,Serious,117.03,6
153,Agree,46.88,1
154,Walk,108.2,1
155,Listen,940.59,5
156,Firm,954.46,10
157,Find,808.01,6
158,Writer,719.01,1
159,Nation,422.25,10
160,Page,292.49,9
161,Sea,637.88,1
162,Work,127.87,5
163,Account,350.47,9
164,Whether,38.98,4
165,Structure,295.95,9
166,Might,819.41,4
167,Pull,557.27,10
168,Section,92.83,5
169,Medical,735.25,7
170,Send,931.88,4
171,Movement,745.87,8
172,Identify,243.63,7
173,Onto,538.6,7
174,Various,366.28,8
175,Throw,399.26,1
176,Exactly,150.08,2
177,Again,595.65,9
178,Method,730.69,7
179,Time,293.65,2
180,Base,540.47,6
181,Focus,449.17,5
182,Allow,540.81,5
183,World,789.81,9
184,Who,13.98,6
185,None,554.98,1
186,Unit,604.93,6
187,Hope,978.77,3
188,Visit,981.13,6
189,Cut,645.99,6
190,Image,373.78,10
191,Imagine,786.73,1
192,Own,168.63,8
193,Ahead,41.49,1
194,Heart,403.25,9
195,Character,798.36,6
196,Region,413.07,1
197,Decision,168.4,10
198,Action,160.0,3
199,Speak,306.2,10
200,Sea,23.73,5
201,Together,252.77,6
202,Cup,549.26,3
203,Relate,716.86,4
204,Follow,578.57,2
205,This,666.47,7
206,Rather,713.5,9
207,Ago,824.08,8
208,Thus,670.56,10
209,But,619.9,5
210,View,787.16,5
211,Color,268.2,8
212,Almost,33.54,9
213,Somebody,896.28,8
214,Heart,190.21,5
215,Executive,707.13,7
216,Catch,601.62,5
217,Beat,652.74,1
218,Officer,893.09,2
219,Clear,795.5,7
220,Wonder,109.43,8
221,Up,844.01,6
222,Program,84.92,1
223,Source,234.18,10
224,Just,875.28,3
225,Well,311.68,8
226,Particular,843.27,4
227,Teacher,251.4,4
228,Situation,644.93,6
229,Might,405.22,8
230,Upon,602.49,1
231,Campaign,293.21,9
232,Two,181.76,1
233,Management,340.16,3
234,Thousand,335.06,10
235,After,141.69,9
236,Fire,788.52,10
237,Rise,205.72,10
238,He,861.43,3
239,Half,146.75,5
240,Trip,547.89,6
241,Trade,228.16,2
242,Well,271.62,5
243,Stand,908.48,1
244,Professional,397.7,7
245,Money,740.39,10
246,Tonight,462.48,8
247,Name,243.85,8
248,Energy,847.67,10
249,Perform,73.47,7
250,With,464.46,1
