id,user_id,product_id,quantity,order_date
1,27,100,4,2025-06-16
2,1,67,2,2025-06-11
3,72,15,4,2025-06-10
4,75,60,1,2025-06-01
5,87,19,4,2025-06-13
6,97,44,2,2025-06-11
7,50,11,1,2025-05-26
8,95,83,4,2025-06-03
9,22,71,4,2025-06-04
10,78,56,4,2025-06-14
11,92,30,5,2025-06-23
12,96,38,4,2025-05-30
13,19,11,4,2025-06-10
14,36,15,5,2025-06-17
15,89,98,4,2025-06-11
16,95,74,4,2025-06-05
17,23,84,4,2025-05-27
18,56,60,5,2025-06-14
19,65,50,1,2025-06-22
20,69,58,3,2025-06-01
21,84,29,2,2025-06-07
22,34,22,1,2025-06-02
23,46,75,1,2025-06-09
24,74,4,5,2025-05-30
25,23,84,3,2025-05-26
26,51,52,3,2025-06-07
27,86,55,5,2025-05-29
28,92,68,5,2025-06-07
29,15,36,5,2025-05-30
30,55,93,5,2025-06-13
31,12,82,2,2025-06-18
32,21,37,3,2025-05-26
33,36,88,2,2025-05-30
34,66,9,4,2025-06-11
35,54,79,1,2025-06-08
36,72,39,2,2025-06-22
37,3,98,4,2025-06-18
38,84,81,3,2025-06-15
39,24,10,5,2025-06-18
40,94,14,3,2025-05-29
41,16,63,5,2025-05-30
42,93,93,3,2025-05-27
43,29,86,5,2025-06-21
44,2,71,3,2025-06-20
45,54,58,3,2025-06-01
46,45,13,4,2025-06-03
47,11,57,1,2025-06-15
48,1,32,5,2025-06-09
49,28,48,1,2025-06-19
50,9,21,1,2025-06-17
51,41,23,3,2025-06-05
52,80,3,2,2025-06-03
53,43,88,4,2025-06-06
54,10,19,4,2025-06-17
55,80,63,1,2025-06-17
56,33,72,3,2025-06-07
57,13,98,5,2025-06-04
58,87,48,4,2025-06-20
59,94,26,4,2025-06-02
60,63,27,2,2025-05-26
61,63,4,2,2025-06-08
62,48,92,4,2025-06-10
63,38,65,3,2025-06-21
64,83,65,3,2025-06-04
65,40,22,3,2025-06-12
66,32,12,3,2025-06-14
67,23,88,1,2025-06-14
68,10,49,1,2025-06-09
69,90,95,2,2025-06-15
70,8,53,1,2025-06-02
71,13,10,4,2025-06-10
72,50,19,3,2025-06-06
73,52,89,5,2025-06-10
74,68,59,2,2025-06-13
75,56,22,1,2025-06-02
76,96,36,2,2025-06-06
77,82,18,5,2025-06-12
78,97,44,2,2025-06-06
79,26,6,4,2025-06-03
80,55,18,4,2025-06-10
81,22,74,4,2025-06-05
82,5,21,2,2025-05-29
83,57,30,4,2025-06-10
84,70,87,2,2025-06-22
85,47,10,1,2025-06-01
86,24,97,4,2025-06-06
