id,name,price,category_id
1,View,558.45,7
2,Turn,603.05,5
3,Stop,541.62,1
4,Wind,365.44,6
5,Develop,870.75,3
6,Live,278.2,4
7,Artist,320.69,5
8,Painting,719.17,4
9,Get,732.3,3
10,Woman,369.44,3
11,Night,72.05,9
12,Behavior,289.93,7
13,About,752.51,7
14,Plan,868.04,5
15,Nothing,438.67,9
16,Tell,14.94,8
17,Drug,118.04,8
18,Detail,393.02,7
19,Tonight,791.69,5
20,Above,290.09,1
21,Truth,860.89,3
22,Fire,570.66,5
23,Writer,566.87,2
24,Stock,345.48,7
25,We,420.98,8
26,Authority,37.55,3
27,Treatment,582.12,1
28,Generation,620.02,8
29,Agree,330.15,8
30,By,199.46,8
31,Wife,99.76,9
32,Foot,349.46,3
33,Friend,975.18,2
34,Side,741.61,4
35,Only,518.08,10
36,Economic,906.19,8
37,Unit,757.8,2
38,Article,66.48,2
39,Why,341.22,7
40,Management,692.97,10
41,Table,703.61,3
42,Let,337.83,2
43,Conference,615.67,1
44,Else,392.86,2
45,Do,799.43,4
46,Business,605.95,4
47,Indicate,267.22,6
48,Bar,133.52,2
49,Miss,368.48,7
50,Speech,643.5,8
51,Care,423.66,3
52,Out,428.91,6
53,Agency,453.62,10
54,Conference,316.14,4
55,Case,144.1,4
56,Theory,397.21,5
57,Away,704.99,8
58,Health,647.54,3
59,Nice,403.27,6
60,Animal,879.05,1
61,Employee,764.86,6
62,Me,589.94,9
63,Hit,502.86,7
64,Hit,607.54,8
65,Event,469.54,1
66,Who,567.22,4
67,Brother,983.36,2
68,Body,330.3,7
69,Civil,914.15,3
70,Team,879.82,9
71,Sea,983.09,7
72,House,742.79,1
73,Firm,971.51,2
74,Black,964.76,6
75,Science,79.93,9
76,Draw,934.98,3
77,Place,851.88,8
78,Pm,191.4,1
79,Cell,858.63,1
80,Door,946.87,9
81,Food,624.09,10
82,However,624.85,3
83,Hope,146.01,3
84,Class,23.44,1
85,Happen,793.27,5
86,Defense,719.96,5
87,We,332.34,10
88,Less,70.9,9
89,Fly,744.67,8
90,Might,31.47,4
91,Leg,348.03,10
92,Source,996.87,9
93,Cup,402.04,4
94,Quality,559.44,6
95,Among,32.97,3
96,Tax,770.83,1
97,Even,593.47,6
98,Leader,39.57,10
99,Simple,477.69,8
100,Meeting,288.49,2
101,Much,678.31,1
102,Hot,608.22,2
103,Network,234.46,1
104,Effort,411.25,5
105,Leave,764.19,3
106,Million,941.36,6
107,Sell,564.54,6
108,Shoulder,12.28,10
109,Wait,777.15,9
110,Member,807.69,1
111,Rich,893.21,9
112,Send,458.89,10
113,Employee,837.2,4
114,Stock,780.56,7
115,Audience,663.18,3
116,Room,295.66,2
117,Republican,966.95,7
118,Two,261.4,6
119,Pressure,991.63,5
120,Figure,777.05,3
121,House,178.54,3
122,Eye,44.67,1
123,Difference,537.28,1
124,Project,267.04,6
125,Common,611.98,9
126,South,106.37,10
127,Call,667.21,4
128,Front,725.52,10
129,Newspaper,173.01,9
130,Lawyer,647.96,2
131,A,434.34,5
132,Talk,436.3,10
133,Far,958.7,6
134,Training,737.02,4
135,Money,304.3,6
136,Great,464.51,4
137,Win,874.23,6
138,Local,498.69,4
139,Support,814.7,8
140,Away,534.19,9
141,Traditional,39.35,1
142,Building,349.75,7
143,However,212.92,3
144,Mention,514.08,4
145,Across,476.29,5
146,Become,938.74,9
147,Perhaps,672.44,4
148,Old,322.95,6
149,Fish,726.48,5
150,One,143.61,5
151,Road,190.38,2
152,Morning,916.53,9
153,Allow,157.5,8
154,See,484.67,10
155,Skill,182.91,5
156,Benefit,524.35,3
157,Wall,351.99,6
158,Bad,171.95,3
159,Record,783.13,2
160,Policy,655.82,9
161,Both,362.75,1
162,Across,816.67,7
163,Peace,76.79,7
164,Hope,463.33,4
165,Tree,111.32,10
166,Begin,834.57,10
167,Head,472.62,4
168,Teacher,57.33,10
169,Effect,120.92,8
170,Future,664.5,1
171,Expert,948.76,5
172,Listen,767.18,3
173,See,571.99,4
174,Have,311.47,4
175,Begin,105.35,1
