id,name,price,category_id
1,Feel,130.55,2
2,So,529.48,3
3,Yeah,544.26,9
4,Whether,545.55,7
5,Nice,205.72,5
6,Interest,711.52,4
7,Five,402.86,5
8,Especially,314.94,8
9,It,88.94,5
10,People,45.57,8
11,Administration,731.34,10
12,Human,197.49,7
13,Because,246.03,1
14,Part,571.09,9
15,Amount,746.03,8
16,Be,414.57,9
17,Know,116.3,8
18,Central,853.17,2
19,Attack,849.55,4
20,Girl,709.67,10
21,Whatever,335.18,8
22,Raise,850.35,10
23,Us,783.17,4
24,Debate,350.67,3
25,Almost,545.24,1
26,Upon,399.27,5
27,Tonight,837.86,8
28,Huge,437.86,10
29,Have,280.08,4
30,Art,564.3,9
31,Stock,267.56,2
32,Pretty,262.05,9
33,Worker,13.01,8
34,Service,516.05,4
35,Conference,503.48,5
36,Live,528.19,8
37,Effect,624.11,3
38,Fire,891.17,6
39,Move,78.08,8
40,Stand,887.42,9
41,Direction,314.69,1
42,Tell,995.23,7
43,Them,993.35,7
44,Back,675.53,4
45,Great,127.78,5
46,Middle,626.95,1
47,As,761.78,10
48,Least,597.56,7
49,Moment,870.79,10
50,Region,618.65,2
51,Reduce,600.96,6
52,Rich,493.42,7
53,Vote,377.4,2
54,Before,713.71,5
55,Knowledge,612.3,1
56,Economy,742.08,8
57,Deep,535.06,1
58,Usually,456.73,9
59,Help,366.54,6
60,Result,636.8,1
61,View,645.06,5
62,Choose,452.79,9
63,Perform,842.32,2
64,Short,480.63,6
65,Deal,545.82,5
66,Agree,59.81,9
67,Firm,749.99,1
68,Once,904.29,8
69,Mr,920.92,10
70,Become,986.75,10
71,Far,493.98,2
72,Difference,10.99,1
73,Report,75.54,3
74,Character,106.18,8
75,Real,904.1,2
76,Now,995.02,2
77,He,561.42,9
78,These,298.94,3
79,Old,648.76,9
80,Home,715.83,6
81,Ever,429.04,2
82,Should,10.22,8
83,Important,500.48,2
84,Far,659.2,6
85,Keep,867.45,9
86,Animal,275.11,4
87,With,407.7,10
88,Short,624.06,4
89,About,710.68,6
90,Major,873.49,1
91,Investment,977.97,2
92,Despite,910.45,5
93,Marriage,315.46,1
94,Peace,901.67,2
95,Budget,657.86,10
96,Ground,898.55,6
97,Particularly,920.24,9
98,Large,184.07,3
99,Present,929.14,4
100,Best,475.78,6
101,Voice,116.88,4
102,Social,365.61,7
103,Drive,623.44,7
104,People,456.02,9
105,Television,344.32,8
106,Back,401.92,1
107,Recognize,987.03,5
108,Go,275.33,8
109,Yet,992.3,2
110,Four,976.75,3
111,Sort,757.74,6
112,Force,761.64,3
113,Herself,989.32,10
114,Every,818.23,2
115,Until,871.38,4
116,Remember,731.84,1
117,Discussion,656.96,1
118,By,472.34,5
119,Source,487.34,2
120,Significant,439.55,3
121,Thought,71.3,10
122,Word,196.46,8
123,Response,848.66,7
124,Fact,625.49,9
125,Three,676.82,8
126,Man,480.71,4
127,Level,469.98,3
128,Scene,652.63,1
129,Want,963.67,9
130,Government,569.68,7
131,Degree,11.77,2
132,Ground,589.96,6
133,Which,456.48,4
134,Treat,60.41,10
135,It,386.8,9
136,Expert,893.53,5
137,Write,488.79,8
138,Head,440.65,10
139,Per,637.09,2
140,Sea,292.13,1
141,Between,995.91,10
142,His,325.57,10
143,Sing,520.24,6
144,Answer,761.83,4
145,Radio,975.65,9
146,Movie,545.84,3
147,Raise,979.61,9
148,Notice,227.07,3
149,College,353.71,9
150,Step,38.14,2
151,Various,653.12,6
152,Partner,753.23,7
153,Him,832.16,2
154,Alone,642.57,7
155,Car,577.09,10
156,Head,378.86,8
157,Even,781.0,8
158,Apply,944.91,1
159,Beyond,337.51,5
160,Second,981.89,5
161,Both,641.01,5
162,Sit,578.65,2
163,Probably,102.41,6
164,Room,926.59,9
165,Very,538.34,3
166,Management,720.02,9
167,Off,340.81,2
168,Hot,337.4,10
169,Bar,513.99,7
170,Worker,316.71,10
171,I,912.67,3
172,Just,901.58,6
173,Hour,427.86,1
174,Leader,168.55,4
175,Everybody,753.22,2
176,Store,467.87,3
177,Wall,409.21,1
178,Reflect,721.87,6
179,Market,152.92,7
180,Party,893.76,4
181,Answer,382.33,8
182,Pick,87.21,4
183,Part,586.79,8
184,Skill,31.84,7
185,Your,219.95,10
186,Just,723.36,7
187,Reality,703.44,9
188,Without,895.64,5
189,Building,994.77,5
190,Imagine,35.13,3
191,Serious,340.99,7
192,And,930.38,3
193,Arrive,627.0,5
194,Article,685.13,4
195,North,176.5,1
196,Which,409.64,6
197,It,310.32,1
198,Least,712.2,9
199,Behind,13.89,5
200,Attack,105.3,7
201,Five,404.97,5
202,Soldier,221.04,3
203,Summer,75.48,5
204,Special,604.91,5
205,Support,870.92,1
206,Hot,970.07,7
207,Probably,303.15,9
208,Might,179.46,8
209,Blue,43.35,7
210,Rock,464.64,2
211,Seek,351.91,5
212,Air,766.72,1
213,Measure,678.59,6
214,Window,640.33,3
215,Property,591.78,6
216,Tonight,646.72,6
217,When,993.79,1
218,Billion,761.98,5
219,Music,855.84,6
220,Agreement,939.99,10
221,Arm,852.98,1
222,Step,406.47,4
223,Crime,210.2,3
224,Drug,252.88,1
225,Congress,36.2,3
226,Money,146.33,2
227,Rule,426.38,3
228,Ready,877.5,2
229,Today,235.17,9
230,Argue,387.32,4
231,Wife,188.86,6
232,Receive,311.57,7
233,Forward,955.39,5
234,Every,293.28,1
235,Message,719.14,4
236,Hot,380.38,7
237,Number,857.45,10
238,Age,672.93,6
239,Conference,487.1,4
240,Rise,387.84,3
241,Campaign,396.91,3
242,Under,578.54,1
