id,user_id,product_id,quantity,order_date
1,24,52,2,2025-06-22
2,42,75,3,2025-06-21
3,13,57,1,2025-06-01
4,75,99,1,2025-06-23
5,13,51,4,2025-05-29
6,37,87,3,2025-06-10
7,16,37,5,2025-05-30
8,37,8,3,2025-06-07
9,81,65,5,2025-05-25
10,15,64,3,2025-06-07
11,54,19,1,2025-06-07
12,35,83,1,2025-06-19
13,95,20,5,2025-06-06
14,15,93,5,2025-06-10
15,82,65,4,2025-06-17
16,37,33,1,2025-05-30
17,60,73,4,2025-06-06
18,17,40,4,2025-05-28
19,40,5,2,2025-05-26
20,81,68,2,2025-06-20
21,52,28,2,2025-06-14
22,69,13,2,2025-06-16
23,48,10,5,2025-06-02
24,56,14,4,2025-05-31
25,6,12,5,2025-05-26
26,82,21,4,2025-05-30
27,15,43,3,2025-06-04
28,74,67,3,2025-06-12
29,43,10,3,2025-06-14
30,90,26,3,2025-06-18
31,14,55,2,2025-06-07
32,98,36,2,2025-05-28
33,93,96,5,2025-06-14
34,73,12,1,2025-06-04
35,87,26,5,2025-06-20
36,51,81,3,2025-05-31
37,95,92,3,2025-05-26
38,73,88,5,2025-06-07
39,92,14,1,2025-05-30
40,32,39,5,2025-06-14
41,59,75,2,2025-05-25
42,49,77,3,2025-05-30
43,80,34,1,2025-06-07
44,69,71,5,2025-06-05
45,84,69,2,2025-06-20
46,91,41,4,2025-06-06
47,66,49,2,2025-05-25
48,15,30,3,2025-06-09
49,25,54,4,2025-06-19
50,95,18,4,2025-05-30
51,72,62,5,2025-06-11
52,97,60,5,2025-06-10
53,53,1,2,2025-06-08
54,72,15,1,2025-06-05
55,15,5,3,2025-06-05
56,91,59,5,2025-06-02
57,66,60,1,2025-06-02
58,28,38,3,2025-06-14
59,100,13,1,2025-06-02
60,9,53,2,2025-05-28
61,36,71,1,2025-06-03
62,11,31,4,2025-06-01
63,55,81,4,2025-06-20
64,17,76,4,2025-06-10
65,48,80,1,2025-06-08
66,52,22,3,2025-05-31
