id,name,price,category_id
1,Artist,524.34,4
2,Leave,984.0,3
3,After,318.3,5
4,Notice,924.17,10
5,Step,93.63,5
6,Democrat,756.65,10
7,Institution,207.8,2
8,Compare,328.71,5
9,Worry,579.85,6
10,Manage,918.0,8
11,Social,523.78,7
12,Dog,789.72,4
13,Range,992.71,1
14,Book,839.08,9
15,Base,532.87,5
16,Center,502.43,10
17,Business,644.19,10
18,Surface,797.31,9
19,Age,268.25,9
20,Avoid,705.82,1
21,Fall,25.42,4
22,Teach,137.85,7
23,Adult,944.22,8
24,Military,674.85,6
25,Economic,979.09,4
26,Firm,576.57,9
27,Agreement,343.61,4
28,Smile,925.3,1
29,Green,830.88,2
30,Painting,265.57,8
31,Number,596.89,4
32,Reach,756.97,4
33,Appear,941.2,9
34,Instead,940.42,5
35,Time,515.59,1
36,Indicate,708.24,10
37,Parent,687.93,1
38,Born,20.38,3
39,Beyond,356.8,9
40,Rise,206.27,8
41,Fall,654.31,10
42,Fire,457.05,5
43,Our,663.11,6
44,Region,201.22,1
45,Civil,41.46,3
46,Company,943.82,4
47,Walk,707.55,10
48,That,658.64,5
49,Picture,671.24,1
50,In,51.63,10
51,Time,12.7,3
52,The,141.32,10
53,Use,271.08,7
54,Draw,507.93,1
55,Believe,991.78,1
56,Ever,155.26,8
57,Way,772.39,9
58,List,759.59,7
59,Short,908.66,6
60,Herself,602.3,9
61,Six,157.13,10
62,High,62.59,3
63,College,327.13,7
64,Stay,851.27,7
65,This,184.98,8
66,Accept,694.25,9
67,Their,407.92,6
68,His,377.66,9
69,Edge,835.27,1
70,Performance,252.43,2
71,Security,193.4,3
72,Effect,99.97,6
73,Rise,904.26,1
74,Own,895.36,10
75,Skin,946.06,4
76,Past,677.77,8
77,Hair,988.42,3
78,Treatment,708.89,9
79,List,711.94,10
80,Resource,921.5,10
81,By,172.88,9
82,Cost,947.18,4
83,Here,818.02,9
84,Rest,570.98,2
85,Send,711.91,5
86,Hold,208.86,1
87,Spring,461.62,4
88,Detail,668.01,2
89,Though,368.84,10
90,Father,787.53,10
91,Reflect,137.78,5
92,Want,493.11,1
93,Join,936.06,5
94,Whether,583.07,4
95,Goal,450.46,10
96,Style,545.12,10
97,Reach,84.47,3
98,Collection,397.98,6
99,No,449.14,2
100,Shoulder,691.16,5
101,Popular,82.4,1
102,Nor,576.94,1
103,Congress,856.29,7
104,Fast,282.07,6
105,Major,167.72,8
106,Kid,608.09,10
107,Whom,112.51,7
108,Alone,609.0,8
109,Law,735.4,10
110,Off,798.24,2
111,Magazine,782.56,8
